Url,Status,Name,Organisation,Address,City,State,Zip Code,Country,E-mails,Domain,Alexa Rank,Registrar,Time
https://technoutsav.techgig.com/teche,Legitimate,TECHGIG.COM,REDACTED FOR PRIVACY,REDACTED FOR PRIVACY,REDACTED FOR PRIVACY,ON,REDACTED FOR PRIVACY,CA,domainabuse@tucows.comcorp.domains@indiatimes.co.in,TECHGIG.COM,18068,TUCOWS INC.,2020-05-21 18:54:28.266386
https://www.youtube.com/,Legitimate,YOUTUBE.COMyoutube.com,Google LLC,None,None,CA,None,US,abusecomplaints@markmonitor.comwhoisrequest@markmonitor.com,YOUTUBE.COMyoutube.com,2,MarkMonitor Inc.,2020-05-21 18:54:56.915918
https://www.youtube.com/,Legitimate,YOUTUBE.COMyoutube.com,Google LLC,None,None,CA,None,US,abusecomplaints@markmonitor.comwhoisrequest@markmonitor.com,YOUTUBE.COMyoutube.com,2,MarkMonitor Inc.,2020-05-21 18:55:00.727773
https://www.youtube.com/,Legitimate,YOUTUBE.COMyoutube.com,Google LLC,None,None,CA,None,US,abusecomplaints@markmonitor.comwhoisrequest@markmonitor.com,YOUTUBE.COMyoutube.com,2,MarkMonitor Inc.,2020-05-21 18:55:01.849016
https://www.whatsapp.com/,Legitimate,WHATSAPP.COM,Whatsapp Inc.,650 Castro Street Suite 120-219,Mountain View,CA,94041,US,abusecomplaints@registrarsafe.comdomain@fb.com,WHATSAPP.COM,67,RegistrarSafe LLC,2020-05-21 18:55:22.498109
https://www.whatsapp.com/,Legitimate,WHATSAPP.COM,Whatsapp Inc.,650 Castro Street Suite 120-219,Mountain View,CA,94041,US,abusecomplaints@registrarsafe.comdomain@fb.com,WHATSAPP.COM,67,RegistrarSafe LLC,2020-05-21 18:55:23.724082
https://web.whatsapp.com/,Legitimate,WHATSAPP.COM,Whatsapp Inc.,650 Castro Street Suite 120-219,Mountain View,CA,94041,US,abusecomplaints@registrarsafe.comdomain@fb.com,WHATSAPP.COM,67,RegistrarSafe LLC,2020-05-21 18:55:24.998735
https://web.whatsapp.com/,Legitimate,WHATSAPP.COM,Whatsapp Inc.,650 Castro Street Suite 120-219,Mountain View,CA,94041,US,abusecomplaints@registrarsafe.comdomain@fb.com,WHATSAPP.COM,67,RegistrarSafe LLC,2020-05-21 18:55:26.128568
https://web.whatsapp.com/,Legitimate,WHATSAPP.COM,Whatsapp Inc.,650 Castro Street Suite 120-219,Mountain View,CA,94041,US,abusecomplaints@registrarsafe.comdomain@fb.com,WHATSAPP.COM,67,RegistrarSafe LLC,2020-05-21 18:55:33.274121
https://web.whatsapp.com/,Legitimate,WHATSAPP.COM,Whatsapp Inc.,650 Castro Street Suite 120-219,Mountain View,CA,94041,US,abusecomplaints@registrarsafe.comdomain@fb.com,WHATSAPP.COM,67,RegistrarSafe LLC,2020-05-21 18:55:36.415737
https://web.whatsapp.com/,Legitimate,WHATSAPP.COM,Whatsapp Inc.,650 Castro Street Suite 120-219,Mountain View,CA,94041,US,abusecomplaints@registrarsafe.comdomain@fb.com,WHATSAPP.COM,67,RegistrarSafe LLC,2020-05-21 18:56:23.234471
https://web.whatsapp.com/,Legitimate,WHATSAPP.COM,Whatsapp Inc.,650 Castro Street Suite 120-219,Mountain View,CA,94041,US,abusecomplaints@registrarsafe.comdomain@fb.com,WHATSAPP.COM,67,RegistrarSafe LLC,2020-05-21 18:56:29.092121
https://ieeexplore.ieee.org/document/7207281,Legitimate,IEEE.ORG,Institute of Electrical and Electronics Engineers Inc.,None,None,NJ,None,US,abuse@web.com,IEEE.ORG,1577,Network Solutions LLC,2020-05-21 19:01:23.855339
https://ieeexplore.ieee.org/document/7207281,Legitimate,IEEE.ORG,Institute of Electrical and Electronics Engineers Inc.,None,None,NJ,None,US,abuse@web.com,IEEE.ORG,1577,Network Solutions LLC,2020-05-21 19:01:25.782385
https://www.google.com/search?sxsrf=alekk02redzbbpe-vqhmj03o7fk5xuueuq:1590067858672,Legitimate,GOOGLE.COM,None,None,None,None,None,None,abusecomplaints@markmonitor.com,GOOGLE.COM,1,MarkMonitor Inc.,2020-05-21 19:02:02.569706
https://www.google.com/search?sxsrf=alekk02redzbbpe-vqhmj03o7fk5xuueuq:1590067858672,Legitimate,GOOGLE.COM,None,None,None,None,None,None,abusecomplaints@markmonitor.com,GOOGLE.COM,1,MarkMonitor Inc.,2020-05-21 19:02:03.913955
https://arxiv.org/abs/1512.00082,Legitimate,ARXIV.ORG,Cornell University Library,None,None,NY,None,US,abuse@web.com,ARXIV.ORG,2188,Network Solutions LLC,2020-05-21 19:02:29.774713
https://arxiv.org/abs/1512.00082,Legitimate,ARXIV.ORG,Cornell University Library,None,None,NY,None,US,abuse@web.com,ARXIV.ORG,2188,Network Solutions LLC,2020-05-21 19:02:33.242787
https://arxiv.org/abs/1512.00082,Legitimate,ARXIV.ORG,Cornell University Library,None,None,NY,None,US,abuse@web.com,ARXIV.ORG,2188,Network Solutions LLC,2020-05-21 19:02:37.593416
https://arxiv.org/abs/1512.00082,Legitimate,ARXIV.ORG,Cornell University Library,None,None,NY,None,US,abuse@web.com,ARXIV.ORG,2188,Network Solutions LLC,2020-05-21 19:02:42.246360
https://arxiv.org/abs/1512.00082,Legitimate,ARXIV.ORG,Cornell University Library,None,None,NY,None,US,abuse@web.com,ARXIV.ORG,2188,Network Solutions LLC,2020-05-21 19:02:51.522888
https://arxiv.org/abs/1512.00082,Legitimate,ARXIV.ORG,Cornell University Library,None,None,NY,None,US,abuse@web.com,ARXIV.ORG,2188,Network Solutions LLC,2020-05-21 19:02:55.343606
https://arxiv.org/abs/1512.00082,Legitimate,ARXIV.ORG,Cornell University Library,None,None,NY,None,US,abuse@web.com,ARXIV.ORG,2188,Network Solutions LLC,2020-05-21 19:07:13.648208
https://arxiv.org/abs/1512.00082,Legitimate,ARXIV.ORG,Cornell University Library,None,None,NY,None,US,abuse@web.com,ARXIV.ORG,2188,Network Solutions LLC,2020-05-21 19:07:29.190824
https://arxiv.org/abs/1512.00082,Legitimate,ARXIV.ORG,Cornell University Library,None,None,NY,None,US,abuse@web.com,ARXIV.ORG,2188,Network Solutions LLC,2020-05-21 19:07:31.464194
https://arxiv.org/abs/1512.00082,Legitimate,ARXIV.ORG,Cornell University Library,None,None,NY,None,US,abuse@web.com,ARXIV.ORG,2188,Network Solutions LLC,2020-05-21 19:07:35.700638
https://scholar.google.co.in/scholar?q=phishing url detection,Legitimate,google.co.in,None,None,None,CA,None,US,None,google.co.in,-1,MarkMonitor Inc.,2020-05-21 19:09:50.836827
https://scholar.google.co.in/scholar?hl=en,Legitimate,google.co.in,None,None,None,CA,None,US,None,google.co.in,46,MarkMonitor Inc.,2020-05-21 19:10:30.235767
https://scholar.google.co.in/scholar?hl=en,Legitimate,google.co.in,None,None,None,CA,None,US,None,google.co.in,46,MarkMonitor Inc.,2020-05-21 19:10:35.678866
https://scholar.google.co.in/scholar?hl=en,Legitimate,google.co.in,None,None,None,CA,None,US,None,google.co.in,46,MarkMonitor Inc.,2020-05-21 19:10:36.593426
https://scholar.google.co.in/scholar?hl=en,Legitimate,google.co.in,None,None,None,CA,None,US,None,google.co.in,46,MarkMonitor Inc.,2020-05-21 19:10:38.071014
https://scholar.google.co.in/scholar?hl=en,Legitimate,google.co.in,None,None,None,CA,None,US,None,google.co.in,46,MarkMonitor Inc.,2020-05-21 19:10:39.601476
https://scholar.google.co.in/scholar?hl=en,Legitimate,google.co.in,None,None,None,CA,None,US,None,google.co.in,46,MarkMonitor Inc.,2020-05-21 19:10:42.022444
https://scholar.google.co.in/scholar?hl=en,Legitimate,google.co.in,None,None,None,CA,None,US,None,google.co.in,46,MarkMonitor Inc.,2020-05-21 19:10:42.932632
https://scholar.google.co.in/scholar?hl=en,Legitimate,google.co.in,None,None,None,CA,None,US,None,google.co.in,46,MarkMonitor Inc.,2020-05-21 19:10:43.882788
https://web.whatsapp.com/,Legitimate,WHATSAPP.COM,Whatsapp Inc.,650 Castro Street Suite 120-219,Mountain View,CA,94041,US,abusecomplaints@registrarsafe.comdomain@fb.com,WHATSAPP.COM,67,RegistrarSafe LLC,2020-05-21 19:10:56.441243
https://scholar.google.co.in/scholar?hl=en,Legitimate,google.co.in,None,None,None,CA,None,US,None,google.co.in,46,MarkMonitor Inc.,2020-05-21 19:11:06.423178
https://ieeexplore.ieee.org/abstract/document/6497928/,Legitimate,IEEE.ORG,Institute of Electrical and Electronics Engineers Inc.,None,None,NJ,None,US,abuse@web.com,IEEE.ORG,1577,Network Solutions LLC,2020-05-21 19:11:28.413833
https://ieeexplore.ieee.org/abstract/document/6497928,Legitimate,IEEE.ORG,Institute of Electrical and Electronics Engineers Inc.,None,None,NJ,None,US,abuse@web.com,IEEE.ORG,1577,Network Solutions LLC,2020-05-21 19:11:29.616346
https://sci-hub.tw/,Legitimate,sci-hub.tw,None,None,None,None,None,None,None,sci-hub.tw,925,TodayNic.com,2020-05-21 19:11:47.323089
https://sci-hub.tw/,Legitimate,sci-hub.tw,None,None,None,None,None,None,None,sci-hub.tw,925,TodayNic.com,2020-05-21 19:11:48.876896
https://sci-hub.tw/https://doi.org/10.1109/surv.2013.032213.00009,Legitimate,DOI.ORG,International DOI Foundation,None,None,Virginia,None,US,abuse@godaddy.com,DOI.ORG,925,GoDaddy.com LLC,2020-05-21 19:11:53.022170
https://sci-hub.tw/https://doi.org/10.1109/surv.2013.032213.00009,Legitimate,DOI.ORG,International DOI Foundation,None,None,Virginia,None,US,abuse@godaddy.com,DOI.ORG,925,GoDaddy.com LLC,2020-05-21 19:11:55.412230
http://v2.email-marketing.adminsimple.com/track/link?s=a879370e133bf6f71b5cc7ce0c2043e1&amp;administratorid=20238&amp;memberid=21410&amp;campaignid=1&amp;campaignstatisticsid=1&amp;url=http%3a%2f%2fwww.cadivi.pro%2faprobados%2faprobados2012.php%3futm_source%3dv2.email-marketing.adminsimple.com,Legitimate,ADMINSIMPLE.COMadminsimple.com,None,None,None,None,None,None,abuse@donweb.comadminsimple.com@traxhost.comabuse@dattatec.com,ADMINSIMPLE.COMadminsimple.com,-1,dattatec.com SRL,2020-05-21 19:45:33.261654
https://web.whatsapp.com/,Legitimate,WHATSAPP.COM,Whatsapp Inc.,650 Castro Street Suite 120-219,Mountain View,CA,94041,US,abusecomplaints@registrarsafe.comdomain@fb.com,WHATSAPP.COM,67,RegistrarSafe LLC,2020-05-21 19:50:46.880540
https://web.whatsapp.com/,Legitimate,WHATSAPP.COM,Whatsapp Inc.,650 Castro Street Suite 120-219,Mountain View,CA,94041,US,abusecomplaints@registrarsafe.comdomain@fb.com,WHATSAPP.COM,67,RegistrarSafe LLC,2020-05-21 19:50:48.612776
https://web.whatsapp.com/,Legitimate,WHATSAPP.COM,Whatsapp Inc.,650 Castro Street Suite 120-219,Mountain View,CA,94041,US,abusecomplaints@registrarsafe.comdomain@fb.com,WHATSAPP.COM,67,RegistrarSafe LLC,2020-05-21 19:50:50.360192
https://web.whatsapp.com/,Legitimate,WHATSAPP.COM,Whatsapp Inc.,650 Castro Street Suite 120-219,Mountain View,CA,94041,US,abusecomplaints@registrarsafe.comdomain@fb.com,WHATSAPP.COM,67,RegistrarSafe LLC,2020-05-21 19:50:55.673305
https://web.whatsapp.com/,Legitimate,WHATSAPP.COM,Whatsapp Inc.,650 Castro Street Suite 120-219,Mountain View,CA,94041,US,abusecomplaints@registrarsafe.comdomain@fb.com,WHATSAPP.COM,67,RegistrarSafe LLC,2020-05-21 19:50:57.276687
https://web.whatsapp.com/,Legitimate,WHATSAPP.COM,Whatsapp Inc.,650 Castro Street Suite 120-219,Mountain View,CA,94041,US,abusecomplaints@registrarsafe.comdomain@fb.com,WHATSAPP.COM,67,RegistrarSafe LLC,2020-05-21 19:51:00.435865
https://web.whatsapp.com/,Legitimate,WHATSAPP.COM,Whatsapp Inc.,650 Castro Street Suite 120-219,Mountain View,CA,94041,US,abusecomplaints@registrarsafe.comdomain@fb.com,WHATSAPP.COM,67,RegistrarSafe LLC,2020-05-21 19:51:04.042438
https://web.whatsapp.com/,Legitimate,WHATSAPP.COM,Whatsapp Inc.,650 Castro Street Suite 120-219,Mountain View,CA,94041,US,abusecomplaints@registrarsafe.comdomain@fb.com,WHATSAPP.COM,67,RegistrarSafe LLC,2020-05-21 19:51:07.466032
https://web.whatsapp.com/,Legitimate,WHATSAPP.COM,Whatsapp Inc.,650 Castro Street Suite 120-219,Mountain View,CA,94041,US,abusecomplaints@registrarsafe.comdomain@fb.com,WHATSAPP.COM,67,RegistrarSafe LLC,2020-05-21 19:51:20.477981
https://web.whatsapp.com/,Legitimate,WHATSAPP.COM,Whatsapp Inc.,650 Castro Street Suite 120-219,Mountain View,CA,94041,US,abusecomplaints@registrarsafe.comdomain@fb.com,WHATSAPP.COM,67,RegistrarSafe LLC,2020-05-21 19:51:21.335143
https://web.whatsapp.com/,Legitimate,WHATSAPP.COM,Whatsapp Inc.,650 Castro Street Suite 120-219,Mountain View,CA,94041,US,abusecomplaints@registrarsafe.comdomain@fb.com,WHATSAPP.COM,67,RegistrarSafe LLC,2020-05-21 19:51:24.411879
https://stackoverflow.com/questions/11346283/renaming-columns-in-pandas,Legitimate,STACKOVERFLOW.COM,Stack Exchange Inc.,110 William St  Floor 28,New York,NY,10038,US,abuse@name.comsysadmin-team@stackoverflow.com,STACKOVERFLOW.COM,41,Name.com Inc.,2020-05-21 19:55:00.703782
https://stackoverflow.com/questions/11346283/renaming-columns-in-pandas,Legitimate,STACKOVERFLOW.COM,Stack Exchange Inc.,110 William St  Floor 28,New York,NY,10038,US,abuse@name.comsysadmin-team@stackoverflow.com,STACKOVERFLOW.COM,41,Name.com Inc.,2020-05-21 19:55:03.396158
https://web.whatsapp.com/,Legitimate,WHATSAPP.COM,Whatsapp Inc.,650 Castro Street Suite 120-219,Mountain View,CA,94041,US,abusecomplaints@registrarsafe.comdomain@fb.com,WHATSAPP.COM,67,RegistrarSafe LLC,2020-05-21 19:59:47.718230
https://web.whatsapp.com/,Legitimate,WHATSAPP.COM,Whatsapp Inc.,650 Castro Street Suite 120-219,Mountain View,CA,94041,US,abusecomplaints@registrarsafe.comdomain@fb.com,WHATSAPP.COM,67,RegistrarSafe LLC,2020-05-21 19:59:49.270769
https://web.whatsapp.com/,Legitimate,WHATSAPP.COM,Whatsapp Inc.,650 Castro Street Suite 120-219,Mountain View,CA,94041,US,abusecomplaints@registrarsafe.comdomain@fb.com,WHATSAPP.COM,67,RegistrarSafe LLC,2020-05-21 20:01:12.040184
https://web.whatsapp.com/,Legitimate,WHATSAPP.COM,Whatsapp Inc.,650 Castro Street Suite 120-219,Mountain View,CA,94041,US,abusecomplaints@registrarsafe.comdomain@fb.com,WHATSAPP.COM,67,RegistrarSafe LLC,2020-05-21 20:01:12.985893
https://web.whatsapp.com/,Legitimate,WHATSAPP.COM,Whatsapp Inc.,650 Castro Street Suite 120-219,Mountain View,CA,94041,US,abusecomplaints@registrarsafe.comdomain@fb.com,WHATSAPP.COM,67,RegistrarSafe LLC,2020-05-21 20:01:18.883762
http://v2.email-marketing.adminsimple.com/track/link?s=a879370e133bf6f71b5cc7ce0c2043e1&amp;administratorid=20238&amp;memberid=21410&amp;campaignid=1&amp;campaignstatisticsid=1&amp;url=http%3a%2f%2fwww.cadivi.pro%2faprobados%2faprobados2012.php%3futm_source%3dv2.email-marketing.adminsimple.com,Legitimate,ADMINSIMPLE.COMadminsimple.com,None,None,None,None,None,None,abuse@donweb.comadminsimple.com@traxhost.comabuse@dattatec.com,ADMINSIMPLE.COMadminsimple.com,-1,dattatec.com SRL,2020-05-21 20:01:26.589447
https://web.whatsapp.com/,Legitimate,WHATSAPP.COM,Whatsapp Inc.,650 Castro Street Suite 120-219,Mountain View,CA,94041,US,abusecomplaints@registrarsafe.comdomain@fb.com,WHATSAPP.COM,67,RegistrarSafe LLC,2020-05-21 20:03:18.979709
http://v2.email-marketing.adminsimple.com/track/link?s=a879370e133bf6f71b5cc7ce0c2043e1&amp;administratorid=20238&amp;memberid=21410&amp;campaignid=1&amp;campaignstatisticsid=1&amp;url=http%3a%2f%2fwww.cadivi.pro%2faprobados%2faprobados2012.php%3futm_source%3dv2.email-marketing.adminsimple.com,Legitimate,ADMINSIMPLE.COMadminsimple.com,None,None,None,None,None,None,abuse@donweb.comadminsimple.com@traxhost.comabuse@dattatec.com,ADMINSIMPLE.COMadminsimple.com,-1,dattatec.com SRL,2020-05-21 20:03:47.752880
http://v2.email-marketing.adminsimple.com/track/link?s=a879370e133bf6f71b5cc7ce0c2043e1&amp;administratorid=20238&amp;memberid=21410&amp;campaignid=1&amp;campaignstatisticsid=1&amp;url=http%3a%2f%2fwww.cadivi.pro%2faprobados%2faprobados2012.php%3futm_source%3dv2.email-marketing.adminsimple.com,Legitimate,ADMINSIMPLE.COMadminsimple.com,None,None,None,None,None,None,abuse@donweb.comadminsimple.com@traxhost.comabuse@dattatec.com,ADMINSIMPLE.COMadminsimple.com,-1,dattatec.com SRL,2020-05-21 20:03:55.818592
http://v2.email-marketing.adminsimple.com/track/link?s=a879370e133bf6f71b5cc7ce0c2043e1&amp;administratorid=20238&amp;memberid=21410&amp;campaignid=1&amp;campaignstatisticsid=1&amp;url=http%3a%2f%2fwww.cadivi.pro%2faprobados%2faprobados2012.php%3futm_source%3dv2.email-marketing.adminsimple.com,Legitimate,ADMINSIMPLE.COMadminsimple.com,None,None,None,None,None,None,abuse@donweb.comadminsimple.com@traxhost.comabuse@dattatec.com,ADMINSIMPLE.COMadminsimple.com,-1,dattatec.com SRL,2020-05-21 20:06:11.308253
http://mudv9.eu-gb.cf.appdomain.cloud/result?url=http://v2.email-marketing.adminsimple.com/track/link?s=a879370e133bf6f71b5cc7ce0c2043e1&amp;administratorid=20238&amp;memberid=21410&amp;campaignid=1&amp;campaignstatisticsid=1&amp;url=http%3a%2f%2fwww.cadivi.pro%2faprobados%2faprobados2012.php%3futm_source%3dv2.email-marketing.adminsimple.com,Legitimate,ADMINSIMPLE.COMadminsimple.com,None,None,None,None,None,None,abuse@donweb.comadminsimple.com@traxhost.comabuse@dattatec.com,ADMINSIMPLE.COMadminsimple.com,121285,dattatec.com SRL,2020-05-21 20:06:14.754158
http://mudv9.eu-gb.cf.appdomain.cloud/result?url=http://v2.email-marketing.adminsimple.com/track/link?s=a879370e133bf6f71b5cc7ce0c2043e1&amp;administratorid=20238&amp;memberid=21410&amp;campaignid=1&amp;campaignstatisticsid=1&amp;url=http%3a%2f%2fwww.cadivi.pro%2faprobados%2faprobados2012.php%3futm_source%3dv2.email-marketing.adminsimple.com,Legitimate,ADMINSIMPLE.COMadminsimple.com,None,None,None,None,None,None,abuse@donweb.comadminsimple.com@traxhost.comabuse@dattatec.com,ADMINSIMPLE.COMadminsimple.com,121285,dattatec.com SRL,2020-05-21 20:06:18.578630
https://web.whatsapp.com/,Legitimate,WHATSAPP.COM,Whatsapp Inc.,650 Castro Street Suite 120-219,Mountain View,CA,94041,US,abusecomplaints@registrarsafe.comdomain@fb.com,WHATSAPP.COM,67,RegistrarSafe LLC,2020-05-21 20:07:30.322975
https://web.whatsapp.com/,Legitimate,WHATSAPP.COM,Whatsapp Inc.,650 Castro Street Suite 120-219,Mountain View,CA,94041,US,abusecomplaints@registrarsafe.comdomain@fb.com,WHATSAPP.COM,67,RegistrarSafe LLC,2020-05-21 20:08:28.609813
https://web.whatsapp.com/,Legitimate,WHATSAPP.COM,Whatsapp Inc.,650 Castro Street Suite 120-219,Mountain View,CA,94041,US,abusecomplaints@registrarsafe.comdomain@fb.com,WHATSAPP.COM,67,RegistrarSafe LLC,2020-05-21 20:44:18.353777
https://drive.google.com/drive/u/0/?tab=wo,Legitimate,GOOGLE.COMgoogle.com,Google LLC,None,None,CA,None,US,abusecomplaints@markmonitor.comwhoisrequest@markmonitor.com,GOOGLE.COMgoogle.com,1,MarkMonitor Inc.,2020-05-21 20:44:38.067674
https://drive.google.com/drive/u/0/,Legitimate,GOOGLE.COMgoogle.com,Google LLC,None,None,CA,None,US,abusecomplaints@markmonitor.comwhoisrequest@markmonitor.com,GOOGLE.COMgoogle.com,1,MarkMonitor Inc.,2020-05-21 20:44:39.382948
https://drive.google.com/drive/u/0/my-drive,Legitimate,GOOGLE.COM,None,None,None,None,None,None,abusecomplaints@markmonitor.com,GOOGLE.COM,1,MarkMonitor Inc.,2020-05-21 20:44:41.851721
https://drive.google.com/drive/u/0/my-drive,Legitimate,GOOGLE.COMgoogle.com,Google LLC,None,None,CA,None,US,abusecomplaints@markmonitor.comwhoisrequest@markmonitor.com,GOOGLE.COMgoogle.com,1,MarkMonitor Inc.,2020-05-21 20:44:45.289426
https://drive.google.com/drive/u/0/shared-with-me,Legitimate,GOOGLE.COMgoogle.com,Google LLC,None,None,CA,None,US,abusecomplaints@markmonitor.comwhoisrequest@markmonitor.com,GOOGLE.COMgoogle.com,1,MarkMonitor Inc.,2020-05-21 20:44:48.230730
https://drive.google.com/drive/u/0/shared-with-me,Legitimate,GOOGLE.COMgoogle.com,Google LLC,None,None,CA,None,US,abusecomplaints@markmonitor.comwhoisrequest@markmonitor.com,GOOGLE.COMgoogle.com,1,MarkMonitor Inc.,2020-05-21 20:44:51.584002
https://drive.google.com/drive/u/0/folders/1yhasqtjgdc2dkt8ajzenof_zbrubaciq,Legitimate,GOOGLE.COMgoogle.com,Google LLC,None,None,CA,None,US,abusecomplaints@markmonitor.comwhoisrequest@markmonitor.com,GOOGLE.COMgoogle.com,1,MarkMonitor Inc.,2020-05-21 20:45:49.302323
https://drive.google.com/drive/u/0/folders/1yhasqtjgdc2dkt8ajzenof_zbrubaciq,Legitimate,GOOGLE.COMgoogle.com,Google LLC,None,None,CA,None,US,abusecomplaints@markmonitor.comwhoisrequest@markmonitor.com,GOOGLE.COMgoogle.com,1,MarkMonitor Inc.,2020-05-21 20:46:09.532458
https://drive.google.com/drive/u/0/shared-with-me,Legitimate,GOOGLE.COMgoogle.com,Google LLC,None,None,CA,None,US,abusecomplaints@markmonitor.comwhoisrequest@markmonitor.com,GOOGLE.COMgoogle.com,1,MarkMonitor Inc.,2020-05-21 20:46:10.593620
https://drive.google.com/drive/u/0/shared-with-me,Legitimate,GOOGLE.COMgoogle.com,Google LLC,None,None,CA,None,US,abusecomplaints@markmonitor.comwhoisrequest@markmonitor.com,GOOGLE.COMgoogle.com,1,MarkMonitor Inc.,2020-05-21 20:46:28.931679
https://drive.google.com/drive/u/0/folders/1dpejfj4ezw9lxyfpgymnpoeqvsvzdso1,Legitimate,GOOGLE.COM,None,None,None,None,None,None,abusecomplaints@markmonitor.com,GOOGLE.COM,1,MarkMonitor Inc.,2020-05-21 20:46:51.565536
https://drive.google.com/drive/u/0/folders/1dpejfj4ezw9lxyfpgymnpoeqvsvzdso1,Legitimate,GOOGLE.COM,None,None,None,None,None,None,abusecomplaints@markmonitor.com,GOOGLE.COM,1,MarkMonitor Inc.,2020-05-21 20:46:53.587651
https://drive.google.com/drive/u/0/folders/19x2pqpgwyvqqzos-msenhjfgxiv0vjto,Legitimate,GOOGLE.COMgoogle.com,Google LLC,None,None,CA,None,US,abusecomplaints@markmonitor.comwhoisrequest@markmonitor.com,GOOGLE.COMgoogle.com,1,MarkMonitor Inc.,2020-05-21 20:47:09.088601
https://drive.google.com/drive/u/0/folders/1dpejfj4ezw9lxyfpgymnpoeqvsvzdso1,Legitimate,GOOGLE.COM,None,None,None,None,None,None,abusecomplaints@markmonitor.com,GOOGLE.COM,1,MarkMonitor Inc.,2020-05-21 20:47:11.401261
https://drive.google.com/drive/u/0/folders/1dpejfj4ezw9lxyfpgymnpoeqvsvzdso1,Legitimate,GOOGLE.COMgoogle.com,Google LLC,None,None,CA,None,US,abusecomplaints@markmonitor.comwhoisrequest@markmonitor.com,GOOGLE.COMgoogle.com,1,MarkMonitor Inc.,2020-05-21 20:47:12.643269
https://drive.google.com/drive/u/0/folders/1-tpn1ql2p6re1twswcjvctcxqpbdbdqd,Legitimate,GOOGLE.COMgoogle.com,Google LLC,None,None,CA,None,US,abusecomplaints@markmonitor.comwhoisrequest@markmonitor.com,GOOGLE.COMgoogle.com,1,MarkMonitor Inc.,2020-05-21 20:47:16.710045
https://drive.google.com/drive/u/0/folders/1-tpn1ql2p6re1twswcjvctcxqpbdbdqd,Legitimate,GOOGLE.COMgoogle.com,Google LLC,None,None,CA,None,US,abusecomplaints@markmonitor.comwhoisrequest@markmonitor.com,GOOGLE.COMgoogle.com,1,MarkMonitor Inc.,2020-05-21 20:47:19.982685
https://drive.google.com/drive/u/0/folders/1-tpn1ql2p6re1twswcjvctcxqpbdbdqd,Legitimate,GOOGLE.COMgoogle.com,Google LLC,None,None,CA,None,US,abusecomplaints@markmonitor.comwhoisrequest@markmonitor.com,GOOGLE.COMgoogle.com,1,MarkMonitor Inc.,2020-05-21 20:49:59.169011
https://drive.google.com/drive/u/0/folders/1dpejfj4ezw9lxyfpgymnpoeqvsvzdso1,Legitimate,GOOGLE.COMgoogle.com,Google LLC,None,None,CA,None,US,abusecomplaints@markmonitor.comwhoisrequest@markmonitor.com,GOOGLE.COMgoogle.com,1,MarkMonitor Inc.,2020-05-21 20:50:02.519318
https://drive.google.com/drive/u/0/folders/1dpejfj4ezw9lxyfpgymnpoeqvsvzdso1,Legitimate,GOOGLE.COMgoogle.com,Google LLC,None,None,CA,None,US,abusecomplaints@markmonitor.comwhoisrequest@markmonitor.com,GOOGLE.COMgoogle.com,1,MarkMonitor Inc.,2020-05-21 20:50:04.625315
https://drive.google.com/drive/u/0/folders/1t6ko044cboophkw-8ymle-u76qyhlasy,Legitimate,GOOGLE.COMgoogle.com,Google LLC,None,None,CA,None,US,abusecomplaints@markmonitor.comwhoisrequest@markmonitor.com,GOOGLE.COMgoogle.com,1,MarkMonitor Inc.,2020-05-21 20:50:05.684145
https://drive.google.com/drive/u/0/folders/1dpejfj4ezw9lxyfpgymnpoeqvsvzdso1,Legitimate,GOOGLE.COM,None,None,None,None,None,None,abusecomplaints@markmonitor.com,GOOGLE.COM,1,MarkMonitor Inc.,2020-05-21 20:50:07.533332
https://web.whatsapp.com/,Legitimate,WHATSAPP.COM,Whatsapp Inc.,650 Castro Street Suite 120-219,Mountain View,CA,94041,US,abusecomplaints@registrarsafe.comdomain@fb.com,WHATSAPP.COM,67,RegistrarSafe LLC,2020-05-21 20:50:09.357234
https://web.whatsapp.com/,Legitimate,WHATSAPP.COM,Whatsapp Inc.,650 Castro Street Suite 120-219,Mountain View,CA,94041,US,abusecomplaints@registrarsafe.comdomain@fb.com,WHATSAPP.COM,67,RegistrarSafe LLC,2020-05-21 20:50:59.696425
https://web.whatsapp.com/,Legitimate,WHATSAPP.COM,Whatsapp Inc.,650 Castro Street Suite 120-219,Mountain View,CA,94041,US,abusecomplaints@registrarsafe.comdomain@fb.com,WHATSAPP.COM,67,RegistrarSafe LLC,2020-05-21 20:51:13.285499
https://web.whatsapp.com/,Legitimate,WHATSAPP.COM,Whatsapp Inc.,650 Castro Street Suite 120-219,Mountain View,CA,94041,US,abusecomplaints@registrarsafe.comdomain@fb.com,WHATSAPP.COM,67,RegistrarSafe LLC,2020-05-21 20:51:23.767610
https://web.whatsapp.com/,Legitimate,WHATSAPP.COM,Whatsapp Inc.,650 Castro Street Suite 120-219,Mountain View,CA,94041,US,abusecomplaints@registrarsafe.comdomain@fb.com,WHATSAPP.COM,67,RegistrarSafe LLC,2020-05-21 20:51:24.712801
https://web.whatsapp.com/,Legitimate,WHATSAPP.COM,Whatsapp Inc.,650 Castro Street Suite 120-219,Mountain View,CA,94041,US,abusecomplaints@registrarsafe.comdomain@fb.com,WHATSAPP.COM,67,RegistrarSafe LLC,2020-05-21 20:52:01.341413
